domain,dataset,problem_id,problem_key,run_index,is_correct,variant,oof_score
science,gpqa,gpqa-26,gpqa:gpqa-26,27,1,base_plus_knot_rich,0.7986179105663759
science,gpqa,gpqa-26,gpqa:gpqa-26,43,0,base_plus_knot_rich,0.7409220539188245
science,gpqa,gpqa-29,gpqa:gpqa-29,6,1,base_plus_knot_rich,0.4842092450752275
science,gpqa,gpqa-29,gpqa:gpqa-29,13,1,base_plus_knot_rich,0.7941685456857247
science,gpqa,gpqa-29,gpqa:gpqa-29,45,0,base_plus_knot_rich,0.6019552324148443
science,gpqa,gpqa-29,gpqa:gpqa-29,60,0,base_plus_knot_rich,0.3066834724784591
science,gpqa,gpqa-30,gpqa:gpqa-30,18,1,base_plus_knot_rich,0.40460516615982767
science,gpqa,gpqa-30,gpqa:gpqa-30,34,1,base_plus_knot_rich,0.4066504688278977
science,gpqa,gpqa-30,gpqa:gpqa-30,43,0,base_plus_knot_rich,0.3490650374575361
science,gpqa,gpqa-30,gpqa:gpqa-30,47,0,base_plus_knot_rich,0.3639330899885758
science,gpqa,gpqa-32,gpqa:gpqa-32,8,1,base_plus_knot_rich,0.3316391662717941
science,gpqa,gpqa-32,gpqa:gpqa-32,14,1,base_plus_knot_rich,0.43938394519735474
science,gpqa,gpqa-32,gpqa:gpqa-32,31,0,base_plus_knot_rich,0.47152916449832066
science,gpqa,gpqa-32,gpqa:gpqa-32,63,0,base_plus_knot_rich,0.19686404545865588
science,gpqa,gpqa-35,gpqa:gpqa-35,3,0,base_plus_knot_rich,0.7266717070213591
science,gpqa,gpqa-35,gpqa:gpqa-35,27,0,base_plus_knot_rich,0.3329776342668624
science,gpqa,gpqa-35,gpqa:gpqa-35,28,1,base_plus_knot_rich,0.37206778432761817
science,gpqa,gpqa-35,gpqa:gpqa-35,41,1,base_plus_knot_rich,0.25747794376760536
science,gpqa,gpqa-36,gpqa:gpqa-36,14,0,base_plus_knot_rich,0.6092442207672477
science,gpqa,gpqa-36,gpqa:gpqa-36,21,1,base_plus_knot_rich,0.6422146531093652
science,gpqa,gpqa-36,gpqa:gpqa-36,30,0,base_plus_knot_rich,0.2577686339172788
science,gpqa,gpqa-36,gpqa:gpqa-36,54,1,base_plus_knot_rich,0.3900848746630388
science,gpqa,gpqa-37,gpqa:gpqa-37,6,1,base_plus_knot_rich,0.7871357459733591
science,gpqa,gpqa-37,gpqa:gpqa-37,41,1,base_plus_knot_rich,0.4372563846223741
science,gpqa,gpqa-37,gpqa:gpqa-37,57,0,base_plus_knot_rich,0.3348379604733161
science,gpqa,gpqa-5,gpqa:gpqa-5,4,1,base_plus_knot_rich,0.8836427519725997
science,gpqa,gpqa-5,gpqa:gpqa-5,11,1,base_plus_knot_rich,0.9578852612212789
science,gpqa,gpqa-5,gpqa:gpqa-5,14,0,base_plus_knot_rich,0.6438009377077625
science,gpqa,gpqa-5,gpqa:gpqa-5,51,0,base_plus_knot_rich,0.41887457653729976
science,gpqa,gpqa-50,gpqa:gpqa-50,3,0,base_plus_knot_rich,0.49777930105157264
science,gpqa,gpqa-50,gpqa:gpqa-50,6,1,base_plus_knot_rich,0.7768471888567321
science,gpqa,gpqa-50,gpqa:gpqa-50,51,0,base_plus_knot_rich,0.7554335406286874
science,gpqa,gpqa-50,gpqa:gpqa-50,58,1,base_plus_knot_rich,0.6109123420424167
science,gpqa,gpqa-53,gpqa:gpqa-53,7,0,base_plus_knot_rich,0.7863821350762448
science,gpqa,gpqa-53,gpqa:gpqa-53,17,0,base_plus_knot_rich,0.33036411157829093
science,gpqa,gpqa-53,gpqa:gpqa-53,36,1,base_plus_knot_rich,0.18909488126248888
science,gpqa,gpqa-53,gpqa:gpqa-53,45,1,base_plus_knot_rich,0.22073703932347105
science,gpqa,gpqa-59,gpqa:gpqa-59,9,0,base_plus_knot_rich,0.707970431384156
science,gpqa,gpqa-59,gpqa:gpqa-59,32,0,base_plus_knot_rich,0.44175228238144754
science,gpqa,gpqa-59,gpqa:gpqa-59,39,1,base_plus_knot_rich,0.5823379881088719
science,gpqa,gpqa-59,gpqa:gpqa-59,62,1,base_plus_knot_rich,0.32256397749526666
science,gpqa,gpqa-6,gpqa:gpqa-6,12,1,base_plus_knot_rich,0.5507596030907441
science,gpqa,gpqa-6,gpqa:gpqa-6,29,1,base_plus_knot_rich,0.7281006377303231
science,gpqa,gpqa-6,gpqa:gpqa-6,34,0,base_plus_knot_rich,0.6998692062968038
science,gpqa,gpqa-6,gpqa:gpqa-6,61,0,base_plus_knot_rich,0.45501372282001934
science,gpqa,gpqa-66,gpqa:gpqa-66,3,1,base_plus_knot_rich,0.6869178369199919
science,gpqa,gpqa-66,gpqa:gpqa-66,35,1,base_plus_knot_rich,0.6290289233358102
science,gpqa,gpqa-66,gpqa:gpqa-66,54,0,base_plus_knot_rich,0.41789498389220875
science,gpqa,gpqa-66,gpqa:gpqa-66,57,1,base_plus_knot_rich,0.3937254548885627
science,gpqa,gpqa-70,gpqa:gpqa-70,3,1,base_plus_knot_rich,0.5960663479687615
science,gpqa,gpqa-70,gpqa:gpqa-70,11,0,base_plus_knot_rich,0.26444616872192445
science,gpqa,gpqa-70,gpqa:gpqa-70,14,1,base_plus_knot_rich,0.6980301228365678
science,gpqa,gpqa-70,gpqa:gpqa-70,64,0,base_plus_knot_rich,0.8172498021454877
science,gpqa,gpqa-76,gpqa:gpqa-76,15,0,base_plus_knot_rich,0.524079405330595
science,gpqa,gpqa-76,gpqa:gpqa-76,46,0,base_plus_knot_rich,0.74705638070528
science,gpqa,gpqa-76,gpqa:gpqa-76,48,0,base_plus_knot_rich,0.6917665507962063
science,gpqa,gpqa-78,gpqa:gpqa-78,5,0,base_plus_knot_rich,0.3603522790833039
science,gpqa,gpqa-78,gpqa:gpqa-78,7,0,base_plus_knot_rich,0.23500978879900025
science,gpqa,gpqa-78,gpqa:gpqa-78,12,1,base_plus_knot_rich,0.3865164598303765
science,gpqa,gpqa-78,gpqa:gpqa-78,56,1,base_plus_knot_rich,0.3358893365314751
science,gpqa,gpqa-79,gpqa:gpqa-79,3,0,base_plus_knot_rich,0.7884105228447219
science,gpqa,gpqa-79,gpqa:gpqa-79,51,1,base_plus_knot_rich,0.16076255477063126
science,gpqa,gpqa-79,gpqa:gpqa-79,54,1,base_plus_knot_rich,0.08901192809770367
science,gpqa,gpqa-79,gpqa:gpqa-79,60,0,base_plus_knot_rich,0.46463810425321916
science,gpqa,gpqa-80,gpqa:gpqa-80,1,0,base_plus_knot_rich,0.687922883907825
science,gpqa,gpqa-80,gpqa:gpqa-80,21,0,base_plus_knot_rich,0.7375931798319857
science,gpqa,gpqa-80,gpqa:gpqa-80,39,1,base_plus_knot_rich,0.6401747811277265
science,gpqa,gpqa-80,gpqa:gpqa-80,43,1,base_plus_knot_rich,0.5210905884241136
science,gpqa,gpqa-83,gpqa:gpqa-83,15,1,base_plus_knot_rich,0.716945276737563
science,gpqa,gpqa-83,gpqa:gpqa-83,35,1,base_plus_knot_rich,0.5762979202625341
science,gpqa,gpqa-83,gpqa:gpqa-83,42,0,base_plus_knot_rich,0.4757993497932159
science,gpqa,gpqa-83,gpqa:gpqa-83,64,0,base_plus_knot_rich,0.4065903727542883
science,gpqa,gpqa-84,gpqa:gpqa-84,9,0,base_plus_knot_rich,0.7028862315943316
science,gpqa,gpqa-84,gpqa:gpqa-84,10,0,base_plus_knot_rich,0.5289462297029939
science,gpqa,gpqa-84,gpqa:gpqa-84,23,1,base_plus_knot_rich,0.7958703829626015
science,gpqa,gpqa-84,gpqa:gpqa-84,37,1,base_plus_knot_rich,0.2953740135320828
science,gpqa,gpqa-87,gpqa:gpqa-87,12,0,base_plus_knot_rich,0.5307842003870992
science,gpqa,gpqa-87,gpqa:gpqa-87,22,1,base_plus_knot_rich,0.6161840722889085
science,gpqa,gpqa-87,gpqa:gpqa-87,46,0,base_plus_knot_rich,0.5567406813754883
science,gpqa,gpqa-87,gpqa:gpqa-87,52,1,base_plus_knot_rich,0.6699128171307922
science,gpqa,gpqa-88,gpqa:gpqa-88,14,0,base_plus_knot_rich,0.539816844560611
science,gpqa,gpqa-88,gpqa:gpqa-88,39,1,base_plus_knot_rich,0.2925199148163275
science,gpqa,gpqa-88,gpqa:gpqa-88,59,1,base_plus_knot_rich,0.2424114106353062
science,gpqa,gpqa-88,gpqa:gpqa-88,61,0,base_plus_knot_rich,0.1537008347273511
science,gpqa,gpqa-89,gpqa:gpqa-89,2,1,base_plus_knot_rich,0.3977316882795227
science,gpqa,gpqa-89,gpqa:gpqa-89,11,0,base_plus_knot_rich,0.427395790891104
science,gpqa,gpqa-89,gpqa:gpqa-89,36,0,base_plus_knot_rich,0.25680077151520414
science,gpqa,gpqa-89,gpqa:gpqa-89,44,1,base_plus_knot_rich,0.6024590528270425
science,gpqa,gpqa-91,gpqa:gpqa-91,4,1,base_plus_knot_rich,0.612124681810419
science,gpqa,gpqa-91,gpqa:gpqa-91,19,0,base_plus_knot_rich,0.5448241552885064
science,gpqa,gpqa-91,gpqa:gpqa-91,32,1,base_plus_knot_rich,0.6383261114653817
science,gpqa,gpqa-91,gpqa:gpqa-91,54,0,base_plus_knot_rich,0.3094660414392773
science,gpqa,gpqa-92,gpqa:gpqa-92,14,0,base_plus_knot_rich,0.7939299465500845
science,gpqa,gpqa-92,gpqa:gpqa-92,17,0,base_plus_knot_rich,0.4075184444509237
science,gpqa,gpqa-92,gpqa:gpqa-92,46,1,base_plus_knot_rich,0.3059106233588718
science,gpqa,gpqa-92,gpqa:gpqa-92,64,1,base_plus_knot_rich,0.42411438071818286
science,gpqa,gpqa-93,gpqa:gpqa-93,8,1,base_plus_knot_rich,0.746083544890659
science,gpqa,gpqa-93,gpqa:gpqa-93,10,1,base_plus_knot_rich,0.6835818665332054
science,gpqa,gpqa-93,gpqa:gpqa-93,57,0,base_plus_knot_rich,0.2548958810871961
science,gpqa,gpqa-93,gpqa:gpqa-93,63,0,base_plus_knot_rich,0.2846698886188716
science,gpqa,gpqa-94,gpqa:gpqa-94,5,1,base_plus_knot_rich,0.6572091838064228
science,gpqa,gpqa-94,gpqa:gpqa-94,8,1,base_plus_knot_rich,0.6135436733767293
science,gpqa,gpqa-94,gpqa:gpqa-94,18,0,base_plus_knot_rich,0.3467103930583794
science,gpqa,gpqa-94,gpqa:gpqa-94,39,0,base_plus_knot_rich,0.4144475651155362
coding,livecodebench_v5,livecodebench_v5-0,livecodebench_v5:livecodebench_v5-0,4,0,base_only,0.48771821380999464
coding,livecodebench_v5,livecodebench_v5-0,livecodebench_v5:livecodebench_v5-0,13,0,base_only,0.5671975489473999
coding,livecodebench_v5,livecodebench_v5-0,livecodebench_v5:livecodebench_v5-0,27,1,base_only,0.4655620830153313
coding,livecodebench_v5,livecodebench_v5-0,livecodebench_v5:livecodebench_v5-0,38,1,base_only,0.31354278883755016
coding,livecodebench_v5,livecodebench_v5-101,livecodebench_v5:livecodebench_v5-101,14,0,base_only,0.6637940168047765
coding,livecodebench_v5,livecodebench_v5-101,livecodebench_v5:livecodebench_v5-101,29,1,base_only,0.44585317088202786
coding,livecodebench_v5,livecodebench_v5-101,livecodebench_v5:livecodebench_v5-101,30,0,base_only,0.6375446095146445
coding,livecodebench_v5,livecodebench_v5-101,livecodebench_v5:livecodebench_v5-101,35,1,base_only,0.36895238427629573
coding,livecodebench_v5,livecodebench_v5-102,livecodebench_v5:livecodebench_v5-102,14,1,base_only,0.73121772729384
coding,livecodebench_v5,livecodebench_v5-102,livecodebench_v5:livecodebench_v5-102,27,0,base_only,0.6450115265479206
coding,livecodebench_v5,livecodebench_v5-102,livecodebench_v5:livecodebench_v5-102,47,0,base_only,0.4769663882890212
coding,livecodebench_v5,livecodebench_v5-102,livecodebench_v5:livecodebench_v5-102,52,1,base_only,0.753950532017891
coding,livecodebench_v5,livecodebench_v5-103,livecodebench_v5:livecodebench_v5-103,2,1,base_only,0.7079562424800414
coding,livecodebench_v5,livecodebench_v5-103,livecodebench_v5:livecodebench_v5-103,5,1,base_only,0.36405451387619625
coding,livecodebench_v5,livecodebench_v5-103,livecodebench_v5:livecodebench_v5-103,48,0,base_only,0.7707133479582422
coding,livecodebench_v5,livecodebench_v5-103,livecodebench_v5:livecodebench_v5-103,56,0,base_only,0.49173809154628456
coding,livecodebench_v5,livecodebench_v5-106,livecodebench_v5:livecodebench_v5-106,1,0,base_only,0.573118769324282
coding,livecodebench_v5,livecodebench_v5-106,livecodebench_v5:livecodebench_v5-106,20,1,base_only,0.5635357103860933
coding,livecodebench_v5,livecodebench_v5-106,livecodebench_v5:livecodebench_v5-106,27,1,base_only,0.6674149319592739
coding,livecodebench_v5,livecodebench_v5-106,livecodebench_v5:livecodebench_v5-106,43,0,base_only,0.6679217427757504
coding,livecodebench_v5,livecodebench_v5-108,livecodebench_v5:livecodebench_v5-108,8,1,base_only,0.45300084264804186
coding,livecodebench_v5,livecodebench_v5-108,livecodebench_v5:livecodebench_v5-108,28,0,base_only,0.5211814546281575
coding,livecodebench_v5,livecodebench_v5-108,livecodebench_v5:livecodebench_v5-108,42,0,base_only,0.5013128001109688
coding,livecodebench_v5,livecodebench_v5-108,livecodebench_v5:livecodebench_v5-108,52,1,base_only,0.5409324804843307
coding,livecodebench_v5,livecodebench_v5-111,livecodebench_v5:livecodebench_v5-111,1,1,base_only,0.5208389717820848
coding,livecodebench_v5,livecodebench_v5-111,livecodebench_v5:livecodebench_v5-111,11,1,base_only,0.4524035158245542
coding,livecodebench_v5,livecodebench_v5-111,livecodebench_v5:livecodebench_v5-111,29,1,base_only,0.3466777050101044
coding,livecodebench_v5,livecodebench_v5-111,livecodebench_v5:livecodebench_v5-111,51,0,base_only,0.5724650597033687
coding,livecodebench_v5,livecodebench_v5-112,livecodebench_v5:livecodebench_v5-112,9,1,base_only,0.6090145425841579
coding,livecodebench_v5,livecodebench_v5-112,livecodebench_v5:livecodebench_v5-112,35,1,base_only,0.44396299192610134
coding,livecodebench_v5,livecodebench_v5-112,livecodebench_v5:livecodebench_v5-112,39,0,base_only,0.4810509815492328
coding,livecodebench_v5,livecodebench_v5-112,livecodebench_v5:livecodebench_v5-112,47,1,base_only,0.4932176639171893
coding,livecodebench_v5,livecodebench_v5-113,livecodebench_v5:livecodebench_v5-113,22,1,base_only,0.3596386506371488
coding,livecodebench_v5,livecodebench_v5-113,livecodebench_v5:livecodebench_v5-113,24,0,base_only,0.4992280400688471
coding,livecodebench_v5,livecodebench_v5-113,livecodebench_v5:livecodebench_v5-113,37,1,base_only,0.5877940811876844
coding,livecodebench_v5,livecodebench_v5-113,livecodebench_v5:livecodebench_v5-113,46,1,base_only,0.5551342390688921
coding,livecodebench_v5,livecodebench_v5-114,livecodebench_v5:livecodebench_v5-114,24,1,base_only,0.5249112442981214
coding,livecodebench_v5,livecodebench_v5-114,livecodebench_v5:livecodebench_v5-114,28,0,base_only,0.3830914397700356
coding,livecodebench_v5,livecodebench_v5-114,livecodebench_v5:livecodebench_v5-114,32,0,base_only,0.3322561971000138
coding,livecodebench_v5,livecodebench_v5-114,livecodebench_v5:livecodebench_v5-114,35,1,base_only,0.4407736502640374
coding,livecodebench_v5,livecodebench_v5-115,livecodebench_v5:livecodebench_v5-115,16,1,base_only,0.5482788196139183
coding,livecodebench_v5,livecodebench_v5-115,livecodebench_v5:livecodebench_v5-115,35,1,base_only,0.4010729919970622
coding,livecodebench_v5,livecodebench_v5-115,livecodebench_v5:livecodebench_v5-115,38,0,base_only,0.5799543086586904
coding,livecodebench_v5,livecodebench_v5-115,livecodebench_v5:livecodebench_v5-115,56,0,base_only,0.6035487114735784
coding,livecodebench_v5,livecodebench_v5-118,livecodebench_v5:livecodebench_v5-118,21,0,base_only,0.5639089593331377
coding,livecodebench_v5,livecodebench_v5-118,livecodebench_v5:livecodebench_v5-118,26,1,base_only,0.44757990753974736
coding,livecodebench_v5,livecodebench_v5-118,livecodebench_v5:livecodebench_v5-118,56,1,base_only,0.6463610779541258
coding,livecodebench_v5,livecodebench_v5-118,livecodebench_v5:livecodebench_v5-118,60,0,base_only,0.42537593814184776
coding,livecodebench_v5,livecodebench_v5-120,livecodebench_v5:livecodebench_v5-120,6,1,base_only,0.3786234635824934
coding,livecodebench_v5,livecodebench_v5-120,livecodebench_v5:livecodebench_v5-120,22,1,base_only,0.49488365215727087
coding,livecodebench_v5,livecodebench_v5-120,livecodebench_v5:livecodebench_v5-120,50,0,base_only,0.4460512344717247
coding,livecodebench_v5,livecodebench_v5-120,livecodebench_v5:livecodebench_v5-120,59,0,base_only,0.4707465337844825
coding,livecodebench_v5,livecodebench_v5-127,livecodebench_v5:livecodebench_v5-127,23,0,base_only,0.5276037474205586
coding,livecodebench_v5,livecodebench_v5-127,livecodebench_v5:livecodebench_v5-127,30,1,base_only,0.6315036735414594
coding,livecodebench_v5,livecodebench_v5-127,livecodebench_v5:livecodebench_v5-127,42,1,base_only,0.4699448645324018
coding,livecodebench_v5,livecodebench_v5-127,livecodebench_v5:livecodebench_v5-127,50,1,base_only,0.5642098324846324
coding,livecodebench_v5,livecodebench_v5-129,livecodebench_v5:livecodebench_v5-129,15,1,base_only,0.5690620425009716
coding,livecodebench_v5,livecodebench_v5-129,livecodebench_v5:livecodebench_v5-129,42,1,base_only,0.6568618258063257
coding,livecodebench_v5,livecodebench_v5-129,livecodebench_v5:livecodebench_v5-129,55,1,base_only,0.600174059789325
coding,livecodebench_v5,livecodebench_v5-129,livecodebench_v5:livecodebench_v5-129,59,0,base_only,0.7306232030749868
coding,livecodebench_v5,livecodebench_v5-131,livecodebench_v5:livecodebench_v5-131,17,1,base_only,0.5641707310295921
coding,livecodebench_v5,livecodebench_v5-131,livecodebench_v5:livecodebench_v5-131,31,1,base_only,0.4314562845565365
coding,livecodebench_v5,livecodebench_v5-131,livecodebench_v5:livecodebench_v5-131,44,0,base_only,0.5107242639926979
coding,livecodebench_v5,livecodebench_v5-131,livecodebench_v5:livecodebench_v5-131,59,0,base_only,0.712218478288311
coding,livecodebench_v5,livecodebench_v5-132,livecodebench_v5:livecodebench_v5-132,5,1,base_only,0.5868879111597483
coding,livecodebench_v5,livecodebench_v5-132,livecodebench_v5:livecodebench_v5-132,8,0,base_only,0.717772745018411
coding,livecodebench_v5,livecodebench_v5-132,livecodebench_v5:livecodebench_v5-132,21,1,base_only,0.5573531302747914
coding,livecodebench_v5,livecodebench_v5-132,livecodebench_v5:livecodebench_v5-132,60,0,base_only,0.49040435127190357
coding,livecodebench_v5,livecodebench_v5-134,livecodebench_v5:livecodebench_v5-134,14,1,base_only,0.6099782572717602
coding,livecodebench_v5,livecodebench_v5-134,livecodebench_v5:livecodebench_v5-134,30,1,base_only,0.3982157523055597
coding,livecodebench_v5,livecodebench_v5-134,livecodebench_v5:livecodebench_v5-134,44,1,base_only,0.6884459336767867
coding,livecodebench_v5,livecodebench_v5-134,livecodebench_v5:livecodebench_v5-134,62,0,base_only,0.3196138508388066
coding,livecodebench_v5,livecodebench_v5-135,livecodebench_v5:livecodebench_v5-135,8,1,base_only,0.5542602816390898
coding,livecodebench_v5,livecodebench_v5-135,livecodebench_v5:livecodebench_v5-135,34,1,base_only,0.5724109484976933
coding,livecodebench_v5,livecodebench_v5-135,livecodebench_v5:livecodebench_v5-135,44,0,base_only,0.4797272418374116
coding,livecodebench_v5,livecodebench_v5-138,livecodebench_v5:livecodebench_v5-138,4,0,base_only,0.6549244255338644
coding,livecodebench_v5,livecodebench_v5-138,livecodebench_v5:livecodebench_v5-138,8,1,base_only,0.5978419605545895
coding,livecodebench_v5,livecodebench_v5-138,livecodebench_v5:livecodebench_v5-138,29,1,base_only,0.6485402247254061
coding,livecodebench_v5,livecodebench_v5-138,livecodebench_v5:livecodebench_v5-138,33,0,base_only,0.6347130922988998
coding,livecodebench_v5,livecodebench_v5-142,livecodebench_v5:livecodebench_v5-142,2,1,base_only,0.5478249111231138
coding,livecodebench_v5,livecodebench_v5-142,livecodebench_v5:livecodebench_v5-142,7,1,base_only,0.5564098331288465
coding,livecodebench_v5,livecodebench_v5-142,livecodebench_v5:livecodebench_v5-142,9,0,base_only,0.6627571965134446
coding,livecodebench_v5,livecodebench_v5-142,livecodebench_v5:livecodebench_v5-142,44,0,base_only,0.5030559763960484
coding,livecodebench_v5,livecodebench_v5-143,livecodebench_v5:livecodebench_v5-143,21,1,base_only,0.3744221078309932
coding,livecodebench_v5,livecodebench_v5-143,livecodebench_v5:livecodebench_v5-143,36,0,base_only,0.617017077919237
coding,livecodebench_v5,livecodebench_v5-143,livecodebench_v5:livecodebench_v5-143,41,0,base_only,0.3753928665003394
coding,livecodebench_v5,livecodebench_v5-143,livecodebench_v5:livecodebench_v5-143,58,1,base_only,0.4700034563611668
coding,livecodebench_v5,livecodebench_v5-145,livecodebench_v5:livecodebench_v5-145,6,0,base_only,0.5247194915084611
coding,livecodebench_v5,livecodebench_v5-145,livecodebench_v5:livecodebench_v5-145,10,1,base_only,0.5653566539862308
coding,livecodebench_v5,livecodebench_v5-145,livecodebench_v5:livecodebench_v5-145,28,0,base_only,0.6489767102035902
coding,livecodebench_v5,livecodebench_v5-145,livecodebench_v5:livecodebench_v5-145,48,1,base_only,0.43926599128956834
coding,livecodebench_v5,livecodebench_v5-148,livecodebench_v5:livecodebench_v5-148,4,0,base_only,0.4445059481448967
coding,livecodebench_v5,livecodebench_v5-148,livecodebench_v5:livecodebench_v5-148,8,0,base_only,0.5006560752955463
coding,livecodebench_v5,livecodebench_v5-148,livecodebench_v5:livecodebench_v5-148,27,1,base_only,0.2536381426780034
coding,livecodebench_v5,livecodebench_v5-148,livecodebench_v5:livecodebench_v5-148,31,0,base_only,0.5599057100168633
coding,livecodebench_v5,livecodebench_v5-15,livecodebench_v5:livecodebench_v5-15,1,0,base_only,0.5489969144946124
coding,livecodebench_v5,livecodebench_v5-15,livecodebench_v5:livecodebench_v5-15,3,1,base_only,0.4837491458704084
coding,livecodebench_v5,livecodebench_v5-15,livecodebench_v5:livecodebench_v5-15,16,1,base_only,0.5316811705754432
coding,livecodebench_v5,livecodebench_v5-15,livecodebench_v5:livecodebench_v5-15,56,1,base_only,0.5247136874277261
coding,livecodebench_v5,livecodebench_v5-16,livecodebench_v5:livecodebench_v5-16,32,1,base_only,0.37189938212944773
coding,livecodebench_v5,livecodebench_v5-16,livecodebench_v5:livecodebench_v5-16,38,0,base_only,0.6230681762791841
coding,livecodebench_v5,livecodebench_v5-16,livecodebench_v5:livecodebench_v5-16,56,1,base_only,0.49232463694510914
coding,livecodebench_v5,livecodebench_v5-16,livecodebench_v5:livecodebench_v5-16,57,0,base_only,0.5068131303215325
coding,livecodebench_v5,livecodebench_v5-160,livecodebench_v5:livecodebench_v5-160,30,0,base_only,0.30087874057143565
coding,livecodebench_v5,livecodebench_v5-160,livecodebench_v5:livecodebench_v5-160,53,0,base_only,0.543289795911644
coding,livecodebench_v5,livecodebench_v5-160,livecodebench_v5:livecodebench_v5-160,58,0,base_only,0.7511801948232115
coding,livecodebench_v5,livecodebench_v5-160,livecodebench_v5:livecodebench_v5-160,60,1,base_only,0.6149977305042889
coding,livecodebench_v5,livecodebench_v5-162,livecodebench_v5:livecodebench_v5-162,42,0,base_only,0.5693901166132771
coding,livecodebench_v5,livecodebench_v5-162,livecodebench_v5:livecodebench_v5-162,44,0,base_only,0.6744432450355343
coding,livecodebench_v5,livecodebench_v5-162,livecodebench_v5:livecodebench_v5-162,52,1,base_only,0.4658471359920539
coding,livecodebench_v5,livecodebench_v5-162,livecodebench_v5:livecodebench_v5-162,64,1,base_only,0.631776004828688
coding,livecodebench_v5,livecodebench_v5-165,livecodebench_v5:livecodebench_v5-165,20,0,base_only,0.4769109338842552
coding,livecodebench_v5,livecodebench_v5-165,livecodebench_v5:livecodebench_v5-165,22,0,base_only,0.5528365270528411
coding,livecodebench_v5,livecodebench_v5-165,livecodebench_v5:livecodebench_v5-165,50,1,base_only,0.597247044078715
coding,livecodebench_v5,livecodebench_v5-165,livecodebench_v5:livecodebench_v5-165,57,1,base_only,0.5324482328248736
coding,livecodebench_v5,livecodebench_v5-166,livecodebench_v5:livecodebench_v5-166,2,1,base_only,0.5160946368312558
coding,livecodebench_v5,livecodebench_v5-166,livecodebench_v5:livecodebench_v5-166,9,0,base_only,0.4627035370485457
coding,livecodebench_v5,livecodebench_v5-166,livecodebench_v5:livecodebench_v5-166,56,1,base_only,0.539921343185333
coding,livecodebench_v5,livecodebench_v5-166,livecodebench_v5:livecodebench_v5-166,57,0,base_only,0.5432191864720469
coding,livecodebench_v5,livecodebench_v5-19,livecodebench_v5:livecodebench_v5-19,4,1,base_only,0.6849247371520107
coding,livecodebench_v5,livecodebench_v5-19,livecodebench_v5:livecodebench_v5-19,31,0,base_only,0.5307801018278647
coding,livecodebench_v5,livecodebench_v5-19,livecodebench_v5:livecodebench_v5-19,37,1,base_only,0.7623246794033811
coding,livecodebench_v5,livecodebench_v5-19,livecodebench_v5:livecodebench_v5-19,49,1,base_only,0.7675605639920607
coding,livecodebench_v5,livecodebench_v5-2,livecodebench_v5:livecodebench_v5-2,12,0,base_only,0.30475684038591294
coding,livecodebench_v5,livecodebench_v5-2,livecodebench_v5:livecodebench_v5-2,16,0,base_only,0.1950805235775233
coding,livecodebench_v5,livecodebench_v5-2,livecodebench_v5:livecodebench_v5-2,28,1,base_only,0.4976003698917694
coding,livecodebench_v5,livecodebench_v5-2,livecodebench_v5:livecodebench_v5-2,45,1,base_only,0.34693554287697964
coding,livecodebench_v5,livecodebench_v5-22,livecodebench_v5:livecodebench_v5-22,35,1,base_only,0.6531432660017926
coding,livecodebench_v5,livecodebench_v5-22,livecodebench_v5:livecodebench_v5-22,41,1,base_only,0.57991313098253
coding,livecodebench_v5,livecodebench_v5-22,livecodebench_v5:livecodebench_v5-22,52,0,base_only,0.5097781265298478
coding,livecodebench_v5,livecodebench_v5-22,livecodebench_v5:livecodebench_v5-22,58,1,base_only,0.35518989041198945
coding,livecodebench_v5,livecodebench_v5-24,livecodebench_v5:livecodebench_v5-24,14,1,base_only,0.6139481342085276
coding,livecodebench_v5,livecodebench_v5-24,livecodebench_v5:livecodebench_v5-24,20,0,base_only,0.6605258992638702
coding,livecodebench_v5,livecodebench_v5-24,livecodebench_v5:livecodebench_v5-24,41,1,base_only,0.7251629299681666
coding,livecodebench_v5,livecodebench_v5-24,livecodebench_v5:livecodebench_v5-24,53,1,base_only,0.6598054156321642
coding,livecodebench_v5,livecodebench_v5-26,livecodebench_v5:livecodebench_v5-26,24,0,base_only,0.6026130970387569
coding,livecodebench_v5,livecodebench_v5-26,livecodebench_v5:livecodebench_v5-26,26,1,base_only,0.6801022197852522
coding,livecodebench_v5,livecodebench_v5-26,livecodebench_v5:livecodebench_v5-26,44,0,base_only,0.6266864820822673
coding,livecodebench_v5,livecodebench_v5-26,livecodebench_v5:livecodebench_v5-26,55,1,base_only,0.6448488489429353
coding,livecodebench_v5,livecodebench_v5-28,livecodebench_v5:livecodebench_v5-28,22,0,base_only,0.4057426496188963
coding,livecodebench_v5,livecodebench_v5-28,livecodebench_v5:livecodebench_v5-28,27,1,base_only,0.5641697693749007
coding,livecodebench_v5,livecodebench_v5-28,livecodebench_v5:livecodebench_v5-28,48,0,base_only,0.613753760668571
coding,livecodebench_v5,livecodebench_v5-28,livecodebench_v5:livecodebench_v5-28,49,1,base_only,0.6503960216210325
coding,livecodebench_v5,livecodebench_v5-30,livecodebench_v5:livecodebench_v5-30,23,0,base_only,0.5577665926177695
coding,livecodebench_v5,livecodebench_v5-30,livecodebench_v5:livecodebench_v5-30,25,1,base_only,0.6317661017948077
coding,livecodebench_v5,livecodebench_v5-30,livecodebench_v5:livecodebench_v5-30,39,1,base_only,0.3908027863593651
